insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Camella Creagh', 'azomiwxufdjcnls', '2021-12-01T19:42:37Z', '2021-06-18T19:15:33Z', '2362', '400', 'igmpscvlryuetjhoadqzxf');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Damaris Shyre', 'kzylmqetcnasghxi', '2022-02-10T13:29:10Z', '2021-11-23T20:04:11Z', '4527', '2776', 'vngfzbchtiyml');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Richardo Risson', 'uxajwndochi', '2021-08-19T02:51:24Z', '2021-12-30T23:58:04Z', '4743', '1019', 'hljedytonwfmp');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Prue Hostan', 'dvoyilgquwfsbrjh', '2021-12-11T20:52:18Z', '2022-05-20T15:58:31Z', '51', '3545', 'qgtioubsxfmnjyaclw');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Jared Batrip', 'ncpjbweuxg', '2021-09-05T20:09:48Z', '2022-01-23T16:08:40Z', '4780', '562', 'mfeysjbcrgxhitapdkzwnuqlvo');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Nonah Mapletoft', 'gslikbfmpeao', '2022-02-03T22:07:03Z', '2022-01-22T04:29:04Z', '4150', '3414', 'dofxyushpatznbjcgwlkiveqmr');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Eddi Perry', 'okgfheqwyadvpxbrit', '2021-08-06T01:45:23Z', '2021-11-15T08:05:34Z', '3026', '3923', 'ytaxjlnordcuemhkzp');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Carlen Josifovitz', 'oqpgnlxfbcjdrhem', '2022-04-10T05:06:42Z', '2021-08-17T22:54:05Z', '1338', '4725', 'tiuhwsbgydxp');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Tiffy Dolton', 'lheasjzfxgpvcbodkwty', '2021-12-31T20:36:53Z', '2021-11-21T11:33:25Z', '2363', '162', 'vywmaibftrplsnjqugoc');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Deva Wentworth', 'sztmhowryvgfxe', '2021-08-01T06:46:44Z', '2021-08-27T16:27:00Z', '1142', '1125', 'oqwipzsuxrnbgftldackyhejvm');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Raina Defau', 'jbruhadlyow', '2022-02-20T20:13:13Z', '2021-08-12T22:52:37Z', '3249', '2983', 'jiztcvflpxknbduaeshroymqgw');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Skipp Cecchi', 'kgudcsnwieohb', '2021-09-09T20:58:08Z', '2021-11-13T16:47:48Z', '2111', '855', 'mdlaqojzywhcgrtfbvpuxeski');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Lynnett Syres', 'vcojtuxgrah', '2022-02-03T06:16:50Z', '2021-07-08T17:15:33Z', '10', '2743', 'fydveimhouckqnrtlaxgbzpwsj');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Akim Spilsburie', 'xtjydwrchibl', '2022-01-18T14:22:15Z', '2021-12-09T06:23:27Z', '840', '4330', 'gouihrdwfveltjymapcnqb');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Brewer Feenan', 'hwtzypfjikdcgl', '2022-01-14T09:02:51Z', '2021-10-01T23:04:55Z', '4108', '4407', 'jzenvifmkqohutxlbaspcyrdgw');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Selie Murrum', 'jkgroizfvb', '2022-06-04T05:42:08Z', '2022-04-29T09:21:03Z', '3780', '12', 'vdjutmiswqflop');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Igor Heasly', 'wxpabjgsilrunevmy', '2022-06-05T14:34:19Z', '2021-06-15T17:49:25Z', '4265', '2638', 'igdrntpxslheqfmjkayocuvbzw');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Jeth Huey', 'wofhvblkidypajqgzs', '2021-06-30T06:40:56Z', '2022-03-04T21:59:51Z', '4546', '3853', 'drqglbvkhytwouiajfespnmxzc');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Ruthann Gomm', 'jeltfaimzgsbykcrouh', '2021-10-18T15:23:38Z', '2021-07-26T04:34:29Z', '3971', '1748', 'evgcmodwakhtrszuxypnjqiflb');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Cairistiona Bridgens', 'ltebksnpdjmqvox', '2022-05-02T16:17:01Z', '2022-06-11T18:50:10Z', '1519', '4420', 'remsfyqgpkuxhlobvcjzdiawtn');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Averell Haldon', 'pyfroqacdtivn', '2021-06-25T16:54:29Z', '2021-08-12T09:48:06Z', '239', '1583', 'wtahfzmckxyndpguqsov');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Rey Stappard', 'ptubihgcsryalxqkoe', '2021-07-01T23:44:26Z', '2022-01-27T16:36:46Z', '401', '215', 'ypwreavcofmlxbighjuqs');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Carine Misselbrook', 'zjsybimafnhqdcl', '2021-08-18T08:50:41Z', '2022-01-04T00:38:07Z', '3737', '4353', 'numbwpjqlcayefrkgoxzhdvsti');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Fletcher Fawlkes', 'lntbvyiaxue', '2022-05-30T18:35:55Z', '2022-04-17T13:57:44Z', '671', '4557', 'swvizcyqkraotdefhplmbgujnx');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Paloma Easton', 'mxrtlsjaegwn', '2022-05-28T10:01:36Z', '2021-08-05T03:08:30Z', '2954', '2070', 'qkowgtumbfnyd');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Tallulah Domniney', 'hplrfatbvjuoexc', '2021-12-21T14:12:15Z', '2022-04-24T17:50:16Z', '820', '33', 'iclmragzuxtwhqov');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Ronica Lawfull', 'caknzuyjpeqglbth', '2021-08-05T21:08:09Z', '2021-08-03T10:05:46Z', '2868', '4437', 'ifzlrotejynwuph');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Junette Castledine', 'fmjzeqokxadthsgcyr', '2022-04-09T13:56:35Z', '2022-04-01T21:34:50Z', '3970', '542', 'xskohwfnbjulagqt');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Desiree Hugenin', 'lskwcpvqigeytzmnaf', '2022-05-15T18:50:11Z', '2021-10-22T10:45:38Z', '3399', '1606', 'hspnueokcmyvwrflqagxzbidjt');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Manya Mcettrick', 'jfrcpzvybdqs', '2022-04-29T10:12:25Z', '2021-06-18T20:41:40Z', '2582', '2683', 'lnzvwkhgijqebxs');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Harman Hellcat', 'wdtghoqckylrpjxmnisz', '2021-07-08T10:38:30Z', '2021-10-25T15:19:29Z', '2628', '28', 'kbscdyofmaxgqjiptvuezhwn');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Jori Cumber', 'drnikfyaqzv', '2022-03-26T11:53:38Z', '2021-11-03T09:38:51Z', '4457', '122', 'lrjhsxpgyqzndewctkvmbifauo');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Andi Fairall', 'gysumcwxoztrivndp', '2022-04-20T09:46:48Z', '2021-11-16T17:38:31Z', '4165', '1251', 'zajdtngecrwhxpokilumyqsvfb');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Annnora Fackrell', 'fqujtensxgrvlpkhzawc', '2021-11-11T03:04:25Z', '2021-10-17T23:23:31Z', '35', '801', 'tawrpjlcbkv');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Eveleen Gibbe', 'hwqucimgdvptynlokxj', '2021-11-19T10:19:52Z', '2022-01-11T13:20:59Z', '4250', '2127', 'rahnoveclbpiufgzmqywtxkdsj');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Fidole Bunner', 'ehpjvaloifxdqkw', '2022-05-29T20:49:19Z', '2021-10-26T11:38:28Z', '4260', '3124', 'unymjhkwtifsvgoxpdczb');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Terrie Sebborn', 'lcypkeaqsnidmro', '2022-04-09T22:33:00Z', '2021-10-17T14:25:52Z', '4523', '4763', 'vlgfudxzrtcyjqishopkabmewn');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Earle Newton', 'sgjtfwlbcveyui', '2022-04-08T23:02:33Z', '2022-02-02T20:47:35Z', '1192', '375', 'bdyiuzxvlswokhrqpefgactnjm');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Daniella Ralston', 'idraxshbjucwem', '2021-09-03T18:29:57Z', '2021-12-08T03:13:11Z', '4062', '930', 'lckamgprtnqewdbifjvzos');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Alexis Testo', 'tnaexhmozjdpybrwc', '2021-10-17T07:22:03Z', '2021-11-19T12:56:36Z', '507', '3480', 'ohtxudrqvipbmjsclzfgnykaew');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Zarah McEneny', 'ykmtozirlbxspah', '2022-04-08T23:55:14Z', '2021-12-05T01:58:29Z', '2384', '2281', 'kvfiaxhtnygcrqpjuwozbdlsem');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Ami Blondel', 'nwjblvtiprxyhekagdcu', '2022-02-22T11:12:04Z', '2022-05-16T03:45:39Z', '1217', '3991', 'belpwyuktrsfjhcngqxvdmoiaz');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Nonah Crayton', 'tmcwoasxzrbnyhgip', '2022-04-06T07:58:05Z', '2021-09-05T01:49:45Z', '4439', '4166', 'yuejskrwogizd');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Sigismond Spacie', 'mdkgyictphfreau', '2022-04-08T18:18:22Z', '2021-11-07T10:04:32Z', '3280', '4300', 'aijdqkforgxcthuw');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Dall Chittock', 'twigyxaqsledhvkpzrub', '2022-03-27T21:33:03Z', '2022-03-21T06:45:35Z', '3328', '2499', 'lxchnaiorweqtgvdbkzfmjyups');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Karmen Spadotto', 'fyaijuqgmozphntkrslx', '2021-08-15T13:50:41Z', '2021-10-05T08:20:33Z', '2446', '4597', 'qakrugjstxzfiwypcvebndlhmo');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Kevina Stainsby', 'uamqyohrwkxsfg', '2021-07-21T06:12:04Z', '2021-10-26T22:07:22Z', '621', '75', 'vscakupyqefxwdbnmtlihgjrzo');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Kenneth Januszewicz', 'depxlrbmqifzaj', '2021-07-26T05:51:47Z', '2022-02-16T12:07:55Z', '1490', '4680', 'tibfxvwzhlc');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Annabelle Lilian', 'ckyxvztmhgsnrb', '2021-10-21T14:09:15Z', '2021-09-28T09:09:45Z', '1970', '4685', 'zeskoxqpfcyiwjmthvglrnadbu');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Terrence Tupman', 'sjauikfecqlnwxy', '2022-06-06T21:00:24Z', '2021-12-05T17:59:51Z', '977', '1727', 'paxmtdrqlynfjzsokbeivcghwu');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Eduino Phillps', 'zldfogcsnvybkumqtie', '2022-04-03T06:22:22Z', '2021-08-25T20:36:21Z', '2671', '945', 'fgmehtqynskxalcwbiurdzpjov');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Raina Shwenn', 'octbkhfxnzslwqdm', '2021-06-25T19:57:05Z', '2021-10-22T09:17:13Z', '1823', '1621', 'iynjglpuvzwdrbqxhomacetfks');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Reiko Trinkwon', 'pgsykexqwlhuvmnja', '2022-02-11T01:27:17Z', '2022-03-16T03:47:30Z', '1628', '3555', 'wgmrtzyuqixae');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Analiese Aslum', 'aoqnpdcvzwyslku', '2022-05-01T01:23:22Z', '2021-09-01T13:22:25Z', '2520', '4538', 'tnfuaksdmiwrjzglbcovhqypex');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Travers Vanichkin', 'dgawpktvcmolexb', '2021-06-12T19:41:41Z', '2022-03-16T13:51:12Z', '3487', '46', 'wmpknsovczgjqbah');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Clementine Chasney', 'tgwelfshmzycnr', '2022-02-21T00:30:45Z', '2022-04-05T22:30:09Z', '2175', '3737', 'tcygrmoxwqzjuehb');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Skip Koop', 'qyrevlmnghszu', '2021-08-25T03:01:19Z', '2021-08-20T19:00:06Z', '4230', '1248', 'gpotmexfib');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Sandy Sherrocks', 'aeitgoqcvzsjmxlnk', '2021-09-26T19:32:05Z', '2022-04-09T21:58:41Z', '440', '2322', 'mgqheujxnazlpdfroy');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Dorelle Clapshaw', 'laxwrhzbfgmtidkue', '2021-08-30T16:16:11Z', '2021-09-17T00:45:06Z', '4491', '2292', 'ahntdmvwyocsjepbfqkglr');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Mimi Keuneke', 'chzleuwoktysvxjnimfg', '2021-11-24T16:37:06Z', '2022-01-25T01:25:56Z', '4199', '2380', 'mtjboughls');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Tobiah Ghidelli', 'theouximajrgp', '2021-11-02T21:18:16Z', '2022-03-29T17:26:12Z', '1983', '4068', 'cdxplrvwhmgtaojiyzfqunkebs');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Chiarra Biggs', 'exiojuackydwtnpfrlb', '2021-11-06T04:50:14Z', '2021-08-22T11:16:30Z', '2338', '1437', 'nebapytrjdovfquzcigkw');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Kristoffer Itzkowicz', 'zmndrybosfhkectqga', '2021-08-24T16:56:07Z', '2022-01-14T10:24:11Z', '2699', '1665', 'ajoncmuwrpvbsxylqiefkghztd');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Fabien Curphey', 'ijrmcazytodvlwsknb', '2021-09-08T11:57:30Z', '2022-01-10T20:23:52Z', '3111', '1474', 'lseaphdqygxunwtjrbvfmiozc');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Ingeborg Mundall', 'opnuxblfzmcjikq', '2021-08-04T08:56:38Z', '2021-12-08T03:39:47Z', '2030', '3761', 'jdzlctxkwsbhiryoganvufemqp');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Bob Slane', 'kfzdhxwrumbilgqon', '2021-12-03T09:42:56Z', '2022-05-19T01:35:53Z', '3959', '168', 'wbghecrmzlafqjtudkxyonispv');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Alidia Tirone', 'qxbofvysnheztkdm', '2021-08-24T05:21:24Z', '2021-11-26T16:53:21Z', '3658', '2617', 'rixtwfydbnvsoamkehjlucqpzg');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Earlie Stoller', 'wdeafyqrtvulbcnki', '2021-10-12T05:02:13Z', '2022-01-11T04:40:33Z', '1059', '4914', 'miabuzjnspwekydvolfqgrhtcx');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Malcolm MacCarrane', 'jfxtdelnoyuzaivqkps', '2022-04-30T05:25:54Z', '2022-02-07T06:24:44Z', '635', '4523', 'okixpvcthunmwlzdgejrfybqas');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Marley Thornthwaite', 'pcvtrmeknoyuziqlghj', '2022-05-23T10:06:31Z', '2021-10-12T12:33:14Z', '843', '2570', 'srqbpmntedzwhclkfaxvoygiuj');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Shirl Sidlow', 'tmveqpwbyoaghf', '2021-12-28T00:09:14Z', '2022-04-13T07:30:08Z', '2514', '3736', 'ljyxswehmdocfzt');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Farlay Jacobovitz', 'luapcfnokgvdsxqjziy', '2021-12-03T09:23:30Z', '2022-04-03T06:50:35Z', '446', '2520', 'wvbxhusdiqrypg');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Martainn Peplow', 'uvefgbaltdshqzojw', '2021-09-13T00:44:45Z', '2021-09-18T15:55:45Z', '1337', '88', 'mvhbpcexjtiudnagfrywsloqzk');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Lon Perford', 'galwdpuehxmbtjiy', '2021-09-21T13:55:22Z', '2022-03-09T09:51:46Z', '191', '2458', 'ihowanesmxgqcbyftzvkjulprd');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Zelma Mullineux', 'oqksgwpvjbxyf', '2021-10-30T05:40:18Z', '2022-04-15T22:18:53Z', '1876', '3249', 'iqbgutcdskjzpmovenwhraxlfy');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Terry Whittles', 'smvjycoxfknlbudwezq', '2022-06-02T08:45:26Z', '2021-12-25T04:00:15Z', '1923', '4780', 'pixhcjardwgmnuzsbtfkqoyevl');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Renaud Guerreiro', 'qujxomklcnhgswvzatdr', '2022-02-01T08:03:09Z', '2022-02-14T04:36:12Z', '937', '1763', 'yusthmzljapgedqfnxovcrwkib');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Lefty Kineton', 'vgpjmynbcu', '2021-07-31T20:42:16Z', '2021-07-06T20:34:10Z', '4823', '3189', 'fioqyslghbjv');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Toddy Pamplin', 'rnapkgomhexwlbctzu', '2022-05-20T21:22:14Z', '2021-07-18T04:25:25Z', '574', '671', 'klixegmawhbsouqjtdfrvcnypz');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Kalil Pilgrim', 'rtqiwchokeyxsgjpv', '2022-01-06T21:35:28Z', '2021-10-12T08:41:42Z', '2984', '4317', 'zwgekjltpicufdavnyboqmrsxh');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Tally Fairbank', 'ypxhbzjelnaqdmgwr', '2022-05-30T03:35:18Z', '2022-05-30T12:43:14Z', '1761', '2024', 'vrplhcitwkdyfjeznxbamqsogu');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Tate Slane', 'tpfvahwkyunx', '2022-03-17T21:18:15Z', '2022-04-13T14:24:29Z', '1278', '2302', 'mitsgkruwyoapnb');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Pamelina Hadrill', 'ipkzqsnuorwxmh', '2021-12-28T11:38:14Z', '2022-05-12T21:43:58Z', '3354', '2925', 'tjpiadzsrhgxymlwnevouqfbck');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Bobbie Garratt', 'xqwsfigmtozvr', '2022-05-09T14:55:50Z', '2021-09-17T21:18:01Z', '3756', '3162', 'tziwjcdbmosgnukxyqf');
